10	0	66300	2
10	0	66328	3
10	0	68660	3
10	0	70395	3
10	0	72522	0
10	0	76001	3
10	0	86279	0
10	0	86665	3
10	0	86989	0
10	0	88191	3
10	0	95967	3
10	0	97241	3
11	0	100265	3
11	0	100385	3
11	0	101759	3
11	0	22970	3
11	0	23513	3
11	0	25713	3
11	0	26662	3
11	0	30751	3
11	0	39685	3
11	0	49247	3
11	0	60819	3
11	0	69132	3
11	0	73082	3
11	0	73084	3
11	0	75925	3
11	0	78311	3
11	0	78374	3
11	0	86557	3
11	0	86989	3
11	0	87086	3
11	0	90428	3
11	0	90429	3
11	0	90730	3
11	0	96553	3
11	0	97105	3
11	0	97829	3
11	0	98533	3
11	0	98554	3
11	0	98967	3
11	0	99315	3
