30430_Q1	Recurso de casación por lesión de confianza en Paraguay 2013
26252_Q1	Recurso de casación estafa artículo 187 inciso 1 código penal Paraguay
39414_Q1	Recurso extraordinario de casación homicidio doloso distrito de Fuerte Olimpo
54808_Q1	Recurso de revisión interpuesto por derecho propio y bajo patrocinio de abogado en Paraguay por lesiones, amenazas y violación de domicilio
71478_Q1	Recurso de casación inadmisible homicidio doloso Paraguay 2019
38078_Q1	Recurso de Revisión interpuesto por derecho propio y bajo patrocinio de abogado en caso de estafa en Paraguay 2013
26246_Q1	Recurso extraordinario de casación homicidio culposo Estigarribia 2012
90692_Q1	Recurso extraordinario de revisión interpuesto por abogados defensores en caso de abuso sexual en niños en Paraguay
80481_Q1	Recurso de Casación producción de riesgos comunes y amenaza de hecho punible Paraguay 2020
87305_Q1	Recurso extraordinario de casación homicidio doloso Caaguazú aclaratoria sentencia 2021
85274_Q1	Recurso de casación interpuesto por Defensor Público contra sentencia de Tribunal de Apelación en lo Penal de la Capital Cuarta Sala por transgresión a la Ley 1340/88
80409_Q1	Recurso de casación inadmisible por falta de fundamentación en lesión de confianza y producción de documentos no auténticos
91510_Q1	Recurso de casación inadmisible coacción sexual San José de los Arroyos 2019
79906_Q1	Recurso extraordinario de casación inadmisible en Paraguay por no poner fin al procedimiento
85203_Q1	Recurso de casación por abuso sexual en niños en la colonia San Vicente General Resquín
38972_Q1	Recurso Extraordinario de Casación calumnia injuria 2014 Paraguay
24383_Q1	Acuerdo y Sentencia N 343 de 21 de mayo de 2012 extinción de acción penal por plazo de extinción artículo 136 CPP
94454_Q1	Recurso de reposición inadmisible Corte Suprema Justicia Paraguay 2014
84647_Q1	Recurso de Casación inadmisible por falta de copia del fallo impugnado en Paraguay 2021
92025_Q1	Recurso Extraordinario de Casación abuso sexual en niños Paraguay 2022
68837_Q1	Recurso de Casación inadmisible por extemporaneidad en apropiación y producción de documentos no auténticos Paraguay 2019
80347_Q1	Recurso de revisión interpuesto por derecho propio y bajo patrocinio de abogado en causa de tentativa de homicidio doloso en Paraguay 2020
82550_Q1	Recurso Extraordinario de Casación inadmisibilidad Tribunal de Apelaciones 3ra Sala Capital 2017
84121_Q1	Recurso Extraordinario de Casación inadmisibilidad difamación calumnia injuria Alto Paraguay 2020
72879_Q1	Recurso de Casación inadmisible homicidio culposo 2009 Paraguay
24381_Q1	Acuerdo y Sentencia N 392 Corte Suprema de Justicia Sala Penal Paraguay 2012
80351_Q1	Acuerdo y Sentencia N 625 Corte Suprema de Justicia Paraguay 2020 aclaratoria calumnia
84137_Q1	Recurso de casación interpuesto por abogado en defensa de imputado por producción de documentos no autenticos en Paraguay 2020
85229_Q1	Recurso extraordinario de casación homicidio doloso Asunción 2021
59342_Q1	Recurso de revisión en causa de homicidio doloso en Tebicuary 2017
84123_Q1	Recurso Extraordinario de Casación lesiones culposas Tribunal de Apelaciones Central 2020
47168_Q1	Recurso de casación invasión de inmueble ajeno y coacción Alto Paraná 2014
82552_Q1	Recurso de Casación inadmisibilidad Tribunal de Apelación en lo Penal Primera Sala Itapúa 2020
91248_Q1	aclaratoria inadmisibilidad recurso extraordinario de casación Paraguay 2022
80345_Q1	Recurso de revisión inadmisible robo agravado transgresión ley 191002 Santa Rosa del Aguaray
101175_Q1	Recurso de casación inadmisible por falta de fundamentación artículo 468 CPP
79938_Q1	Recurso de Casación por apropiación en Paraguay 2020
40161_Q1	Recurso de casación por hurto en Paraguay con sentencia de la Corte Suprema de Justicia de 8 de mayo de 2015
60299_Q1	Recurso de Casación inadmisible por falta de fundamentación en lesión culposa Paraguay
40149_Q1	Recurso extraordinario casación aclaratoria costas procesales prescripción
85215_Q1	Recurso de Casación acoso sexual Tribunal de Apelación en lo Penal de la Circunscripción Judicial de Central 2021
87402_Q1	Recurso de casación inadmisible por defectos formales en la exposición de motivos y presentación de agravios en Paraguay 2021
97605_Q1	Recurso extraordinario de casación inadmisibilidad sentencia Tribunal de Apelación Penal Primera Sala Asunción
79904_Q1	Recurso Extraordinario de Casación inadmisible robo con resultado de muerte Paraguay
72689_Q1	Recurso de Casación extemporáneo en causa de estafa en Paraguay 2019
72662_Q1	Recurso de Casación inadmisible por falta de fundamentación en homicidio culposo Paraguay 2019
39475_Q1	Habeas Corpus reparador Paraguay 2014
23439_Q1	Recurso de Casación Interpuesto por la Defensora Pública en causa trata de personas 2011
39461_Q1	Recurso de casación en Paraguay por tentativa de homicidio y robo agravado 2014
85598_Q1	Recurso de casación inadmisible por omisión de cédula de notificación en coacción sexual Paraguay 2021
72676_Q1	Acuerdo y Sentencia N 332 de fecha 05 de septiembre de 2018 Corte Suprema de Justicia Sala Penal Paraguay
90803_Q1	Recurso Extraordinario de Casación inadmisible por extemporáneo Abuso Sexual en Niños Paraguay
99199_Q1	Recurso Extraordinario de Casación interpuesto por Abog. Roberto Rojas González contra Sentencia Definitiva N 389 de 21 de setiembre de 2021 y Acuerdo y Sentencia N 18 de 22 de marzo de 2022 en causa N 575 2017
73226_Q1	Recurso de casación inadmisible plazo aclaratoria Código Procesal Penal Paraguay
38757_Q1	Recurso extraordinario de casación inadmisible en Paraguay por resolución que no pone fin al procedimiento
78373_Q1	Recurso de Revisión inadmisible en Paraguay 2020
78367_Q1	Recurso de Casación Directa interpuesto contra Sentencia Definitiva N 70 de fecha 29 de Noviembre de 2017 Tribunal de Sentencia de la Circunscripción Judicial de Alto Paraná
90817_Q1	Recurso de Casación interpuesto por abogado en causa de apropiación en Alto Paraná
25712_Q1	Recurso de Casación homicidio doloso Paraguay 2012
88080_Q1	Recurso Extraordinario de Casación homicidio doloso Coronel Oviedo
62868_Q1	Recurso extraordinario de casación homicidio doloso en compañía Caaguazú 2018
41069_Q1	Recurso Extraordinario de Casación Lesión de Confianza Código Procesal Penal artículo 478
56501_Q1	Recurso extraordinario de casación inadmisible por resolución de reenvío a nuevo juicio oral y público en causa penal 2016
86250_Q1	acuerdo y sentencia número 609 de la corte suprema de justicia de Paraguay sobre aclaratoria de recurso de casación en caso de abuso sexual en niños
90432_Q1	Recurso de Casación interpuesto por el Abogado Juan Francisco Valdez y por el Agente Fiscal Isaac Ferreira en el Expediente: 'Nicolas Asunción Ramírez, Bruno Franco Morel, Caio Marcio Muffato y Demetrius Daniel Gibson s Posesión, Tráfico y Otros'
32093_Q1	Recurso de revisión tráfico de drogas Paraguay 2013
98708_Q1	Recurso de Casación en Paraguay por abuso sexual en niños 2019
39878_Q1	Recurso de Casación sustancias estupefacientes 2015 Paraguay
92543_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación en el Código Procesal Penal
37855_Q1	Habeas Corpus reparador en Paraguay 2014
98720_Q1	Recurso de Casación en Paraguay por calumnia con notificación de sentencia por cédula
85017_Q1	Recurso Extraordinario de Casación inadmisibilidad coacción sexual Paraguay 2021
26970_Q1	Recurso de Casación Lesión Culposa accidente tránsito Caazapá 2011
39688_Q1	Recurso Extraordinario de Casación Estafa Producción Documentos No Auténticos Villarrica
41055_Q1	Recurso de nulidad y apelación en caso de insubordinación y falta contra la disciplina militar en Paraguay
86278_Q1	Recurso de Casación por tenencia de sustancias estupefacientes en Paraguay 2021
101439_Q1	Acuerdo y Sentencia N 360 del 24 de agosto de 2023 Sala Penal Corte Suprema de Justicia Paraguay aclaratoria recurso extraordinario de casación
41041_Q1	Recurso de casación suministro y tenencia de drogas sin autorización 2015 Paraguay
38582_Q1	Recurso de casación interpuesto en 2012 por abogados en caso de intervenciones peligrosas en el tránsito terrestre
88527_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación en Paraguay
90383_Q1	Recurso de casación Ley 1340/88 Paraguay
30135_Q1	Recurso extraordinario de casación en Paraguay 2013 contra sentencia de reenvío
84490_Q1	Recurso de casación por tenencia y comercialización de sustancias estupefacientes y asociación criminal en Paraguay 2020
86287_Q1	Recurso de Casación interpuesto por la Defensora Pública del 2do Turno Penal Villarrica en la causa de calumnia y difamación
100914_Q1	Recurso extraordinario de casación inadmisible por no poner fin al procedimiento en Paraguay
86293_Q1	Recurso de casación inadmisible robo agravado pena privativa de libertad cinco años
39105_Q1	Recurso Extraordinario de Casación denuncia falsa y simulación de hecho punible Paraguay 2014
84484_Q1	Recurso extraordinario de casación por hecho punible contra la autonomía sexual en Paraguay
37896_Q1	Recurso de revisión en causa de homicidio doloso y lesiones en Paraguay 2013
30121_Q1	Recurso Extraordinario de Casación Directa en caso de robo agravado en Paraguay 2013
39893_Q1	Recurso extraordinario de casación Ley 1340 88 Paraguay 2015
38555_Q1	Recurso de casación medio ambiente Ley N 716 96 Paraguay
65646_Q1	Recurso Extraordinario de Casación en Paraguay por lesión, amenaza y violación de domicilio en Villarrica
62897_Q1	Recurso extraordinario de casación robo agravado Paraguay 2018
68404_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación en Paraguay 2018
41082_Q1	Recurso de Casación interpuesto en 2015 por producción de documentos no autenticos en Paraguay
62883_Q1	Recurso extraordinario de casación tentativa de homicidio 2017 Paraguay
65652_Q1	Recurso Extraordinario de Casación interpuesto por abogado en causa de producción mediata de documentos públicos de contenido falso
22519_Q1	Recurso extraordinario de casación por inobservancia de precepto constitucional en causa de calumnia, difamación e injuria en Paraguay
39918_Q1	Recurso Extraordinario de Casación cohecho pasivo Paraguay 2015
99576_Q1	Recurso extraordinario de casación inadmisible coacción grave Paraguay 2023
81339_Q1	Recurso de revisión interpuesto por abogado en caso de lesión de confianza en Paraguay 2020
23940_Q1	Recurso Extraordinario de Casación lesiones y amenazas Paraguay 2011
86330_Q1	Recurso extraordinario de casación por tenencia y suministro de drogas en Paraguay 2021
52607_Q1	Recurso extraordinario de casación interpuesto por abogado en caso de abuso sexual en niños en Arroyos y Esteros
79482_Q1	Recurso de casación inadmisible robo con resultado de muerte o lesión grave Paraguay 2020
84527_Q1	Recurso de casación inadmisible hurto agravado 2020 Paraguay
40203_Q1	Habeas Corpus reparador prisión preventiva excede pena mínima Paraguay
30928_Q1	Recurso Extraordinario de Casación hurto reducción Paraguay 2013
40217_Q1	Habeas Corpus reparador en Paraguay 2011
37927_Q1	Recurso de Casación inadmisible 2013 Paraguay
56315_Q1	Recurso Extraordinario de Casación incumplimiento deber legal alimentario 4 años pena privativa de libertad
85159_Q1	Recurso extraordinario de casación inadmisible homicidio doloso distrito de Horqueta
86450_Q1	Recurso de Casación interpuesto por la Defensora Pública Penal de V. Hayes en la causa de Homicidio Doloso
56467_Q1	Recurso Extraordinario de Casación robo agravado en grado de tentativa Paraguay
84521_Q1	Recurso Extraordinario de Casación inadmisible en Paraguay 2020
66229_Q1	Recurso de Casación por prescripción de acción penal en delito de calumnia y otros en Paraguay
38427_Q1	Recurso extraordinario de casación robo agravado en Carayao 2012
39739_Q1	Corte Suprema de Justicia Paraguay aclaratoria recurso extraordinario de casación 2014
85818_Q1	Recurso de casación por lesión grave en Paraguay 2021
56498_Q1	Recurso de Revisión interpuesto por abogado en caso de reducción y producción de documentos no autenticos 2015
29264_Q1	Recurso de revisión tráfico de drogas Ley 1340/88 Ley 1881/02
79453_Q1	Recurso Extraordinario de Casación invasión inmueble ajeno Alto Paraná 2020
84290_Q1	Recurso extraordinario de casación inadmisible por omisión de cédula de notificación y copia autenticada de la resolución recurrida en Paraguay
23749_Q1	Recurso de casación quebrantamiento de deposito Alto Paraná 2011
76012_Q1	Recurso extraordinario de casación homicidio doloso agravado Coronel Oviedo
95389_Q1	Recurso Extraordinario de Casación producción de documentos no auténticos Paraguay 2021
69132_Q1	Recurso Extraordinario de Casación extradición Paraguay Estados Unidos 2019
39063_Q1	Recurso de Casación Directa y Apelación Especial simultánea en homicidio doloso en Pavón Cue-San Pedro 2014
79447_Q1	Recurso de casación inadmisible homicidio doloso Caaguazú 2014
72512_Q1	Recurso de Casación Directa en caso de estafa en Coronel Oviedo 2018
100872_Q1	Recurso de casación inadmisible por falta de fundamentación en violencia familiar Paraguay
81115_Q1	Recurso extraordinario de casación abuso sexual en niños en Valenzuela Paraguay
93277_Q1	Recurso de Casación interpuesto por derecho propio y bajo patrocinio en la causa ABUSO SEXUAL EN NIÑOS
56895_Q1	Recurso Extraordinario de Casación inadmisible por falta de motivación en Paraguay 2017
91474_Q1	Recurso extraordinario de casación interpuesto en Paraguay por tenencia y comercialización de sustancias estupefacientes
81101_Q1	Recurso extraordinario de casación por abuso sexual en niños en Paraguay 2020
38816_Q1	Recurso de casación estafa Paraguay 2012
40775_Q1	Recurso de revisión interpuesto por abogado en caso de robo agravado, toma de rehenes y tentativa de secuestro en Ybycuí
75916_Q1	Recurso de Casación Violencia Familiar Coacción Sexual Violación Maltrato Niños y Adolescentes Bajo Tutela Paraguay
100319_Q1	Recurso de Casación interpuesto por abogados defensores en caso de producción de documentos no auténticos en Alto Paraná
86646_Q1	Recurso extraordinario de casación robo agravado Paraguay
24581_Q1	Recurso Extraordinario de Casación coacción sexual 2012 Paraguay
68947_Q1	Recurso Extraordinario de Casación inadmisible por falta de motivación en Paraguay
68953_Q1	Recurso Extraordinario de Casación en robo agravado en Paraguay 2019
31198_Q1	Acuerdo y Sentencia N 273 aclaratoria difamación Ley 4669 2012
50599_Q1	Recurso de casación inadmisible por falta de fundamentación en omisión de auxilio y obstrucción al resarcimiento por daños en accidente de tránsito en Asunción
24218_Q1	Recurso extraordinario de casación homicidio culposo Paraguay 2012
63635_Q1	aclaratoria costas procesales lesión culposa prescripción acción
25660_Q1	Recurso Extraordinario de Casación en Paraguay 2012
73426_Q1	Recurso de Casación tráfico sustancias estupefacientes 2018 Paraguay
90965_Q1	Recurso de casación inadmisible por falta de fundamentación en abuso sexual en niños 2018
39249_Q1	Recurso Extraordinario de Casación sobreseimiento definitivo producción documentos no auténticos Paraguay
68760_Q1	Recurso de casación inadmisible por falta de fundamentación en difamación e injuria Paraguay
38143_Q1	Recurso de revisión interpuesto por abogados en causa de apropiación y producción de documentos no auténticos en Paraguay 2011
95809_Q1	Recurso de casación violencia familiar Alto Paraná 2021
97950_Q1	Recurso extraordinario de revisión en caso de estafa en Paraguay 2018
86685_Q1	Recurso de Casación interpuesto por defensor público en caso de feminicidio en Tobatí
60300_Q1	Recurso de Casación 2016 N 1210 Folio 191 producción documentos públicos contenido falso
72710_Q1	Recurso de apelación y nulidad contra sentencia del Tribunal Electoral de la Circunscripción de Caaguazú y San Pedro sobre cargo de confianza municipal
99969_Q1	Recurso Extraordinario de Revisión en Ejecución de Sentencia en homicidio doloso en Paraguay 2022
68749_Q1	Recurso extraordinario de casación en causa de apropiación y hurto en Paraguay 2016
84939_Q1	Recurso de Casación Directa en Homicidio Doloso en Paraguay 2021
84093_Q1	Recurso de casación inadmisible por falta de fundamentación en posesión de drogas peligrosas Paraguay
51862_Q1	Recurso extraordinario de casación en Paraguay por abuso sexual en niños en Tobatí
65279_Q1	Recurso extraordinario de casación homicidio doloso 2017
26354_Q1	Recurso extraordinario de casación homicidio doloso Paraguay 2012
60301_Q1	Recurso de Casación inadmisible por no cumplir con los requisitos formales del Código Procesal Penal en caso de difamación 2017
100495_Q1	Hábeas Corpus Genérico enfermedad Parkinson traslado centro médico Paraguay
95808_Q1	Recurso de Casación por prescripción en abuso sexual en niños en Paraguay
27062_Q1	Recurso extraordinario de casación difamación Ley N 1286 98 Ley N 1160 97
24219_Q1	Recurso extraordinario de casación homicidio culposo Paraguay 2012
40953_Q1	Recurso extraordinario de casación inadmisibilidad prescripción acción penal invasión inmueble ajeno Paraguay
68761_Q1	Acuerdo y Sentencia N 298 de fecha 19 de agosto de 2014 Tribunal de Cuentas Segunda Sala nulidad
39248_Q1	Recurso de revisión inadmisible producción documentos no auténticos Paraguay
38156_Q1	Recurso Extraordinario de Casación homicidio doloso Tribunal de Apelación en lo Penal de San Lorenzo
73427_Q1	Recurso de Apelación y Nulidad interpuestos por el Abogado Fiscal del Ministerio de Hacienda contra Acuerdo y Sentencia N 279 de fecha 20 de Diciembre de 2016, dictado por el Tribunal de Cuentas, Primera Sala, en el caso de pensión de heredero discapacitado de veterano de guerra del Chaco
68952_Q1	Recurso de casación inadmisible por extemporaneidad en causa de lesiones en Villarrica
31199_Q1	Aclaratoria de sentencia difamación artículo 136 y 137 C.P.P. Ley 4669 2012
38803_Q1	Recurso de Casación lesión corporal en ejercicio de funciones públicas San Pedro del Paraná
56102_Q1	Recurso de Casación en Paraguay por coacción y coacción grave 2017
86647_Q1	Recurso de Casación por pornografía relativa a niños y adolescentes en Paraguay
100318_Q1	Recurso extraordinario de casación interpuesto por el Defensor Público en caso de homicidio doloso en Presidente Hayes
75917_Q1	Recurso extraordinario de casación lesión de confianza Paraguay 2019
40774_Q1	Recurso de casación inadmisible homicidio doloso Asunción 2015
68946_Q1	Recurso de casación inadmisible en Paraguay por falta de fundamentación en lesiones en Encarnación
24580_Q1	Recurso de casación apropiación Paraguay 2012
25846_Q1	Recurso de Aclaratoria robo en grado de tentativa Paraguay 2012
38181_Q1	Recurso extraordinario de casación abigeato Paraguay 2014
91475_Q1	Recurso de casación inadmisible en Paraguay por falta de fundamentación y cumplimiento de requisitos formales
81114_Q1	Recurso extraordinario de casación inadmisible por omisión de cédula de notificación en robo agravado Paraguay
66957_Q1	Recurso de Casación en Paraguay por modificación de sentencia en caso de estafa
93276_Q1	Recurso de Casación en Paraguay 2022 extinción de la acción penal
56894_Q1	Recurso de casación inadmisible por reenvío a nuevo juicio en violación de libros de comercio Paraguay 2017
48472_Q1	Recurso extraordinario de casación inadmisibilidad costas
95388_Q1	Recurso Extraordinario de Revisión en Paraguay 2023 ley 4036
23984_Q1	Recurso de Casación Tentativa de Homicidio Coronel Oviedo 2011
91850_Q1	Recurso extraordinario de casación interpuesto por abogados Jorge Torales Bogado y Secundino Méndez Duarte en representación de procesado por lesión de confianza y otros
100873_Q1	Recurso extraordinario de casación inadmisibilidad Paraguay
79446_Q1	Recurso Extraordinario de Casación inadmisible homicidio doloso Paraguay 2020
39062_Q1	pedido de aclaratoria recurso de revisión lesión de confianza asociación criminal Paraguay
26142_Q1	Recurso de Revisión interpuesto bajo patrocinio del Abogado en la causa: Y. W. S REDUCCIÓN
79452_Q1	Recurso de Casación homicidio culposo Filadelfia 2020
30734_Q1	Recurso de revisión interpuesto por derecho propio y bajo patrocinio profesional en causa de apropiación y otros delitos, sentencia definitiva N 76 de 13 de diciembre de 2007, Juzgado Penal de Garantías N 03 de la Capital
29265_Q1	Recurso extraordinario de casación robo agravado Paraguay 2013
24741_Q1	Recurso de Casación acoso sexual Yby Yau sobreseimiento definitivo
23748_Q1	Recurso de Revisión inadmisible en caso de homicidio doloso y robo agravado en la Colonia Aguara Veve, jurisdicción de Capitán Bado, año 2010
56499_Q1	Recurso extraordinario de revisión tráfico y posesión de drogas Paraguay 2017
61221_Q1	Recurso Extraordinario de Casación lesiones graves Paraguay 2018
38354_Q1	Recurso de Nulidad y Apelación en caso de estafa capital en Paraguay 2013
26314_Q1	Recurso extraordinario de casación maltrato físico Paraguay 2011
29027_Q1	Acuerdo y Sentencia N 1339 de fecha 21 de setiembre de 2012 aclaratoria
72745_Q1	Recurso de Casación inadmisible por falta de fundamentación en posesión y tráfico de drogas en Amambay 2012
24503_Q1	Recurso extraordinario de casación robo agravado Paraguay 2012
101084_Q1	Pedido de aclaratoria contra Acuerdo y Sentencia N 272 de 20 de julio de 2023 Sala Penal Corte Suprema de Justicia Paraguay
24502_Q1	Recurso extraordinario de casación abuso sexual en niños falta de fundamentación Tribunal de Apelación de Ñeembucu
26315_Q1	Recurso extraordinario de casación en Paraguay 2012 sentencia definitiva anulada reenvío juicio
39235_Q1	Recurso de casación inadmisible por falta de motivación en homicidio culposo Paraguay 2014
26301_Q1	Recurso de reposición en Paraguay contra sentencia de inadmisión de recurso extraordinario de casación
30563_Q1	Extinción de la acción penal en posesión y tráfico de drogas Paraguay 2013
53946_Q1	Acuerdo y Sentencia N 1167 aclaratoria improcedente 31 agosto 2016 Paraguay
72750_Q1	Recurso de Casación inadmisible por falta de fundamentación en sentencia de 10 años de prisión
39547_Q1	Recurso Extraordinario de Casación Lesión 2014 Paraguay
25146_Q1	Recurso de revisión inadmisible por contumacia del condenado en homicidio culposo en accidente de tránsito
48396_Q1	Recurso de Revisión inadmisible por falta de fundamentación en el Art. 481 inc. 1 y 5 del Código Procesal Penal Paraguayo
26329_Q1	Recurso de casación homicidio doloso y robo agravado Coronel Oviedo 2012
84788_Q1	Recurso extraordinario de casación inadmisible por falta de copia de la cédula de notificación en abuso de menores Paraguay 2021
39209_Q1	Recurso extraordinario de casación lesión culposa Paraguay 2014
72778_Q1	Recurso de Casación inadmisible por falta de fundamentación en causa de calumnia y difamación 2012 Paraguay
74309_Q1	Recurso de revisión inadmisible homicidio doloso en grado de tentativa Paraguay 2019
90931_Q1	Recurso de Casación feminicidio en grado de tentativa Paraguay 2022
50526_Q1	Recurso de casación inadmisible por reenvío a nuevo juicio oral y público en homicidio doloso en Fortuna Guazú
77199_Q1	Recurso de Casación inadmisible por extemporáneo en Paraguay 2019
84777_Q1	Recurso de casación inadmisible por falta de fundamentación en causa de acoso sexual Paraguay 2021
72787_Q1	Recurso de Casación doble homicidio culposo accidente de tránsito Coronel Oviedo prescripción
25807_Q1	Recurso extraordinario de casación homicidio culposo Ñeembucu 2012
25813_Q1	Recurso de Apelación y Nulidad estafa lesión de confianza Capital
72793_Q1	Nulidad de oficio Acuerdo y Sentencia N 1181 de fecha 27 de agosto de 2012 Corte Suprema de Justicia Paraguay
94570_Q1	Recurso de Casación Homicidio Doloso Paraguay 2022
39584_Q1	Recurso de casación por resolución manifiestamente infundada en lesión culposa Paraguay
40721_Q1	Recurso de casación directa en Paraguay 2015 difamación calumnia injuria amenaza
40709_Q1	Recurso extraordinario de casación abigeato Paraguay 2015
96429_Q1	Recurso de Casación inadmisible por falta de fundamentación en tenencia y comercialización de sustancias estupefacientes Paraguay 2020
97737_Q1	Recurso de Casación inadmisible por falta de motivación en apropiación de propiedad en Paraguay
87530_Q1	Recurso de casación por tenencia y comercialización ilícita de estupefacientes en Paraguay
39037_Q1	Recurso extraordinario de casación soborno agravado Paraguay 2014
72546_Q1	Recurso de casación inadmisible por extemporaneidad en homicidio doloso en Paraguay
24700_Q1	Recurso de revisión interpuesto por derecho propio en causa de defraudación en Paraguay 2012
66255_Q1	Recurso de Revisión homicidio doloso 2016 Paraguay
26665_Q1	Recurso extraordinario de casación interpuesto en causa de lesión y amenaza en Vaquería 2011
70423_Q1	Recurso Extraordinario de Casación homicidio doloso Tribunal de Apelaciones Alto Paraná 2018
39745_Q1	Recurso de revisión homicidio culposo en Jorge Naville 2013
52682_Q1	Recurso Extraordinario de Casación Lesión Culposa Tribunal de Apelación en lo Penal de Presidente Hayes 2014
39023_Q1	Recurso de reposición y aclaratorias en caso de estafa y lesión de confianza 2013 Paraguay
26103_Q1	Recurso extraordinario de casación interpuesto en 2011 en Asunción por frustración de la persecución y ejecución penal en General Resquín y Santa Rosa del Aguaray
97290_Q1	Recurso de apelación en causa de abuso de autoridad y falta contra la disciplina militar en el Comando de Ingeniería 2022
30749_Q1	Recurso Extraordinario de Casación interpuesto contra Acuerdo y Sentencia N 83 de fecha 02 de diciembre de 2011 Tribunal de Apelación en lo Penal, Segunda Sala
58387_Q1	Recurso de revisión interpuesto por derecho propio y bajo patrocinio de abogado en caso de lesión grave en Paraguay 2017
82845_Q1	Recurso extraordinario de casación estafa Alto Paraná 2020
81380_Q1	Recurso de Casación inadmisible por falta de motivación en homicidio doloso Colonia Naranjito
98809_Q1	Recurso Extraordinario de Casación Directa inadmisible por falta de copia de la cédula de notificación en Paraguay
74679_Q1	Recurso extraordinario de casación inadmisible por extemporáneo homicidio culposo Paraguay
39779_Q1	Recurso de revisión cohecho pasivo Paraguay 2014
70379_Q1	Recurso de casación interpuesto por abogados Jorge Bogarín y Bettina Legal en caso de lesión de confianza
97284_Q1	Recurso de casación interpuesto por la defensa en caso de hecho punible contra el honor de las personas en Paraguay
87097_Q1	Recurso de Casación Directa en lesión en Colonia Neufeld del Distrito 3 de Mayo
75201_Q1	Recurso Extraordinario de Casación Homicidio Culposo prescripción Paraguay 2019
70392_Q1	Recurso Extraordinario de Casación inadmisible por falta de motivación en caso de secuestro en Paraguay 2019
84575_Q1	Recurso de Casación inadmisible homicidio doloso Paraguay 2021
92317_Q1	Recurso de casación inadmisibilidad lavado de dinero Paraguay 2022
82662_Q1	Recurso de casación inadmisibilidad lesión culposa Paraguay 2020
23912_Q1	Recurso extraordinario de casación homicidio doloso robo agravado Paraguay 2011
23906_Q1	Recurso Extraordinario de Casación artículo 98 Código Penal Paraguayo hechos punibles continuados
54556_Q1	Recurso de casación interpuesto contra Acuerdo y Sentencia N 15 de 18 de mayo de 2016 Tribunal de Apelaciones Alto Paraná
80061_Q1	Recurso Extraordinario de Casación Homicidio Doloso Alto Paraná
85119_Q1	Recurso de Casación inadmisible por falta de fundamentación en robo agravado en Chore 2021
37973_Q1	Recurso de nulidad y apelación en caso de estafa y asociación ilícita para delinquir en Paraguay 2014
40523_Q1	Recurso de casación inadmisible regulación honorarios profesionales abogado Tribunal de Apelaciones Paraguay 2014
70386_Q1	Recurso de casación por prescripción material en caso de estafa y producción de documentos no auténticos en Paraguay
59714_Q1	Recurso extraordinario de casación coacción sexual Paraguay 2017
86376_Q1	Recurso extraordinario de casación interpuesto por el agente fiscal en caso de coacción sexual y violación en San Ignacio Misiones
41173_Q1	Recurso Extraordinario de Casación Robo Agravado Tribunal de Apelación en lo Penal de Cordillera 2015
55106_Q1	Recurso de Casación interpuesto por Defensora Pública en caso de Robo Agravado y Ley 1340
80049_Q1	Recurso Extraordinario de Casación inadmisible en Paraguay 2020
81357_Q1	Recurso de casación inadmisible por extemporaneidad en homicidio doloso en grado de tentativa en San Pedro del Paraná
86438_Q1	Recurso de Casación inadmisible por falta de cédula de notificación en robo agravado en grado de tentativa en Chore
85131_Q1	Recurso extraordinario de casación en Paraguay por producción mediata de documento no autentico
60803_Q1	Recurso de casación interpuesto por abogado en caso de abuso sexual en niños y adolescentes en Arroyos y Esteros
81343_Q1	Recurso extraordinario de casación homicidio doloso Alto Paraná 2020
74862_Q1	Recurso de nulidad y apelación contra Acuerdo y Sentencia N 149 de 24 de junio de 2015 Tribunal de Cuentas Primera Sala
98174_Q1	Recurso extraordinario de casación cobro indebido de honorarios Paraguay
41167_Q1	Hábeas Corpus reparador generic interpuesto por defensora pública en Paraguay 2015
85643_Q1	Recurso de casación inadmisible por falta de fundamentación en Paraguay 2021
78679_Q1	Recurso de casación inadmisible incumplimiento deber legal alimentario Paraguay
26063_Q1	Recurso extraordinario de casación homicidio culposo negligencia Paraguay
47489_Q1	Recurso de casación inadmisible en Paraguay por falta de fundamentación en el escrito de interposición
65628_Q1	Recurso de revisión producción mediata documentos falsos Paraguay 2018
72354_Q1	Recurso de casación producción documento público contenido falso estafa Paraguay 2019
98955_Q1	Recurso extraordinario de revisión inadmisibilidad homicidio doloso frustración persecución ejecución penal Paraguay
24112_Q1	Recurso de aclaratoria difamación y calumnia Paraguay 2012
60988_Q1	Recurso extraordinario de revisión tratado por la Corte Suprema de Justicia de Paraguay en febrero de 2018
31279_Q1	Aclaratoria sentencia difamación Ley 4669 2012 artículo 138 C.P.P. Paraguay
24106_Q1	Recurso Extraordinario de Casación interpuesto por abogado en contra de sentencia de Tribunal de Sentencia Colegiado de Guairá y Caazapá por privación ilegítima de libertad
100946_Q1	Recurso Extraordinario de Casación inadmisible por falta de fundamentación artículo 478 inciso 3 CPP Paraguay
82931_Q1	Recurso de casación inadmisible por omisión de cédula de notificación en caso de abuso sexual en niños en Paraguay
77210_Q1	Recurso de revisión inadmisible coacción sexual Alto Paraná 2019
